UID,SITE_ID,STATE,DATE_COL,BATCH_ID,PARAMETER,PARAMETER_2,PARAMETER_NAME,RESULT,UNITS,MDL,MRL,PQL,DATE_ANALYZED,HOLDING_TIME,QACODE,LAB_SAMPLE_ID,SAMPLE_ID,METHOD
716,NCCA10-1068,ME,40394,100811.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.031315625,mg P/L,0.0012,0.0024,,40401,7,,1010708,571351,
716,NCCA10-1068,ME,40394,100821,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.10984,ug/L,0.09,,,40411,17,J01,1010708,571352,
717,NCCA10-1069,ME,40392,100814,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.97,ug/L,0.09,,,40404,12,J01,1010661,571492,
717,NCCA10-1069,ME,40392,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02441375,mg P/L,0.0012,0.0024,,40400,8,,1010661,571491,
717,NCCA10-1069,ME,40392,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.221875,mg N/L,0.015,0.03,,40400,8,,1010661,571491,
718,NCCA10-1071,ME,40422,100923,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.28,ug/L,0.09,,,40444,22,J01,1011040,566112,
718,NCCA10-1071,ME,40422,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.03414375,mg P/L,0.0012,0.0024,,40465,43,,1011040,566111,
718,NCCA10-1071,ME,40422,100909.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.20875,mg N/L,0.015,0.03,,40430,8,,1011040,566111,
719,NCCA10-1072,ME,40394,100811.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.27125,mg N/L,0.015,0.03,,40401,7,,1010710,567611,
719,NCCA10-1072,ME,40394,100811.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.036963125,mg P/L,0.0012,0.0024,,40401,7,,1010710,567611,
719,NCCA10-1072,ME,40394,100821,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.92608,ug/L,0.09,,,40411,17,J01,1010710,567612,
720,NCCA10-1074,ME,40386,100811,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.28,ug/L,0.09,,,40401,15,J01,1010596,572082,
720,NCCA10-1074,ME,40386,100803.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.29125,mg N/L,0.015,0.03,,40393,7,,1010596,572081,
720,NCCA10-1074,ME,40386,100803.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02624875,mg P/L,0.0012,0.0024,,40393,7,,1010596,572081,
721,NCCA10-1078,ME,40387,100812,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.1,ug/L,0.09,,,40402,15,J01,1010623,571502,
721,NCCA10-1078,ME,40387,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04478875,mg P/L,0.0012,0.0024,,40394,7,,1010623,571501,
721,NCCA10-1078,ME,40387,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.34125,mg N/L,0.015,0.03,,40394,7,,1010623,571501,
722,NCCA10-1082,ME,40393,100819,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.69,ug/L,0.09,,,40409,16,J01,1010689,571772,
722,NCCA10-1082,ME,40393,100811.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.035394375,mg P/L,0.0012,0.0024,,40401,8,,1010689,571771,
722,NCCA10-1082,ME,40393,100811.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.25125,mg N/L,0.015,0.03,,40401,8,,1010689,571771,
723,NCCA10-1083,ME,40400,100827,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.78,ug/L,0.09,,,40417,17,J01,1010761,566062,
723,NCCA10-1083,ME,40400,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02754,mg P/L,0.0012,0.0024,,40458,58,,1010761,566061,
723,NCCA10-1083,ME,40400,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.29375,mg N/L,0.015,0.03,,40407,7,,1010761,566061,
724,NCCA10-1084,ME,40381,100803,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.39,ug/L,0.09,,,40393,12,J01,1010554,568952,
724,NCCA10-1084,ME,40381,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02633375,mg P/L,0.0012,0.0024,,40389,8,,1010554,568951,
724,NCCA10-1084,ME,40381,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.26875,mg N/L,0.015,0.03,,40389,8,,1010554,568951,
725,NCCA10-1085,ME,40400,100827,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.72,ug/L,0.09,,,40417,17,J01,1010777,570532,
725,NCCA10-1085,ME,40400,100818.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.23125,mg N/L,0.015,0.03,,40408,8,,1010777,568661,
725,NCCA10-1085,ME,40400,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02366875,mg P/L,0.0012,0.0024,,40458,58,,1010777,568661,
726,NCCA10-1114,CA,40385,100810,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.66,ug/L,0.09,,,40400,15,J01,1010576,568962,
726,NCCA10-1114,CA,40385,100803.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4775,mg N/L,0.015,0.03,,40393,8,,1010576,568961,
726,NCCA10-1114,CA,40385,100803.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.06872625,mg P/L,0.0012,0.0024,,40393,8,,1010576,568961,
727,NCCA10-1118,CA,40386,100810,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.2,ug/L,0.09,,,40400,14,J01,1010591,568762,
727,NCCA10-1118,CA,40386,100803.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.05289625,mg P/L,0.0012,0.0024,,40393,7,,1010591,568761,
727,NCCA10-1118,CA,40386,100803.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4825,mg N/L,0.015,0.03,,40393,7,,1010591,568761,
728,NCCA10-1130,CA,40385,100810,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.94,ug/L,0.09,,,40400,15,J01,1010577,568972,
728,NCCA10-1130,CA,40385,100803.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.47625,mg N/L,0.015,0.03,,40393,8,,1010577,568971,
728,NCCA10-1130,CA,40385,100803.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.057265,mg P/L,0.0012,0.0024,,40393,8,,1010577,568971,
729,NCCA10-1132,CA,40401,100831,CHLA,Chlorophyll_a_ugL,Chlorophyll A,6.24,ug/L,0.09,,,40421,20,J01,1010793,567982,
729,NCCA10-1132,CA,40401,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02838875,mg P/L,0.0012,0.0024,,40458,57,,1010793,567981,
729,NCCA10-1132,CA,40401,100818.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.39375,mg N/L,0.015,0.03,,40408,7,,1010793,567981,
731,NCCA10-1135,NC,40385,100810,CHLA,Chlorophyll_a_ugL,Chlorophyll A,42.1,ug/L,0.09,,,40400,15,J01,1010574,568102,
731,NCCA10-1135,NC,40385,100803.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04283,mg P/L,0.0012,0.0024,,40393,8,,1010574,568101,
731,NCCA10-1135,NC,40385,100803.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.93625,mg N/L,0.015,0.03,,40393,8,,1010574,568101,
732,NCCA10-1136,NC,40379,100730,CHLA,Chlorophyll_a_ugL,Chlorophyll A,16.34,ug/L,0.09,,,40389,10,J01,1010523,570862,
732,NCCA10-1136,NC,40379,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.74,mg N/L,0.015,0.03,,40389,10,,1010523,570861,
732,NCCA10-1136,NC,40379,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0325475,mg P/L,0.0012,0.0024,,40389,10,,1010523,570861,
733,NCCA10-1150,NC,40385,100810,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.03,ug/L,0.09,,,40400,15,J01,1010584,568562,
733,NCCA10-1150,NC,40385,100803.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.69375,mg N/L,0.015,0.03,,40393,8,,1010584,568561,
733,NCCA10-1150,NC,40385,100803.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.026965,mg P/L,0.0012,0.0024,,40393,8,,1010584,568561,
734,NCCA10-1155,NC,40386,100811,CHLA,Chlorophyll_a_ugL,Chlorophyll A,48.69,ug/L,0.09,,,40401,15,J01,1010606,568182,
734,NCCA10-1155,NC,40386,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04246,mg P/L,0.0012,0.0024,,40394,8,,1010606,568181,
734,NCCA10-1155,NC,40386,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.9775,mg N/L,0.015,0.03,,40394,8,,1010606,568181,
735,NCCA10-1156,NC,40386,100811,CHLA,Chlorophyll_a_ugL,Chlorophyll A,45.2,ug/L,0.09,,,40401,15,J01,1010597,567382,
735,NCCA10-1156,NC,40386,101028.2,NTL,Total_nitrogen_mgL,Total Nitrogen,1.575,mg N/L,0.015,0.03,,40401,15,,1010597,567381,
735,NCCA10-1156,NC,40386,100803.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.03959875,mg P/L,0.0012,0.0024,,40393,7,,1010597,567381,
736,NCCA10-1160,NC,40371,100722,CHLA,Chlorophyll_a_ugL,Chlorophyll A,86.27,ug/L,0.09,,,40381,10,J01,1010386,566842,
736,NCCA10-1160,NC,40371,100721.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.2641375,mg P/L,0.0012,0.0024,,40380,9,,1010386,566841,
736,NCCA10-1160,NC,40371,100721.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.368,mg N/L,0.015,0.03,,40380,9,,1010386,566841,
737,NCCA10-1164,NC,40379,100730,CHLA,Chlorophyll_a_ugL,Chlorophyll A,14.03,ug/L,0.09,,,40389,10,J01,1010512,568202,
737,NCCA10-1164,NC,40379,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.03100375,mg P/L,0.0012,0.0024,,40389,10,,1010512,568201,
737,NCCA10-1164,NC,40379,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.67875,mg N/L,0.015,0.03,,40389,10,,1010512,568201,
738,NCCA10-1196,GA,40394,100821,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.6,ug/L,0.09,,,40411,17,J01,1010700,568002,
738,NCCA10-1196,GA,40394,100811.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.445,mg N/L,0.015,0.03,,40401,7,,1010700,568001,
738,NCCA10-1196,GA,40394,100811.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.078594375,mg P/L,0.0012,0.0024,,40401,7,,1010700,568001,
739,NCCA10-1210,GA,40393,100821,CHLA,Chlorophyll_a_ugL,Chlorophyll A,25.46,ug/L,0.09,,,40411,18,J01,1010701,569002,
739,NCCA10-1210,GA,40393,100811.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.178198125,mg P/L,0.0012,0.0024,,40401,8,,1010701,569001,
739,NCCA10-1210,GA,40393,100811.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.7175,mg N/L,0.015,0.03,,40401,8,,1010701,569001,
741,NCCA10-1226,WA,40388,100812,CHLA,Chlorophyll_a_ugL,Chlorophyll A,12.22,ug/L,0.09,,,40402,14,J01,1010630,570982,
741,NCCA10-1226,WA,40388,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.43,mg N/L,0.015,0.03,,40394,6,,1010630,570981,
741,NCCA10-1226,WA,40388,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.05508875,mg P/L,0.0012,0.0024,,40394,6,,1010630,570981,
743,NCCA10-1231,WA,40382,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02877875,mg P/L,0.0012,0.0024,,40389,7,,1010567,568531,
743,NCCA10-1231,WA,40382,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.18375,mg N/L,0.015,0.03,,40389,7,,1010567,568531,
744,NCCA10-1235,WA,40382,100805,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.79,ug/L,0.09,,,40395,13,J01,1010568,571072,
744,NCCA10-1235,WA,40382,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02542125,mg P/L,0.0012,0.0024,,40389,7,,1010568,571071,
744,NCCA10-1235,WA,40382,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.19875,mg N/L,0.015,0.03,,40389,7,,1010568,571071,
746,NCCA10-1241,WA,40379,100730,CHLA,Chlorophyll_a_ugL,Chlorophyll A,16.95,ug/L,0.09,,,40389,10,J01,1010509,570962,
746,NCCA10-1241,WA,40379,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4,mg N/L,0.015,0.03,,40389,10,,1010509,570961,
746,NCCA10-1241,WA,40379,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.05860375,mg P/L,0.0012,0.0024,,40389,10,,1010509,570961,
747,NCCA10-1243,WA,40381,100803,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.32,ug/L,0.09,,,40393,12,J01,1010539,570972,
747,NCCA10-1243,WA,40381,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04299125,mg P/L,0.0012,0.0024,,40389,8,,1010539,570971,
747,NCCA10-1243,WA,40381,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.23875,mg N/L,0.015,0.03,,40389,8,,1010539,570971,
749,NCCA10-1248,WA,40388,100812,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.09,ug/L,0.09,,,40402,14,J01,1010629,572572,
749,NCCA10-1248,WA,40388,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3225,mg N/L,0.015,0.03,,40394,6,,1010629,572571,
749,NCCA10-1248,WA,40388,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04528875,mg P/L,0.0012,0.0024,,40394,6,,1010629,572571,
750,NCCA10-1254,CA,40399,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.84,ug/L,0.09,,,40416,17,J01,1010744,567892,
750,NCCA10-1254,CA,40399,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.36125,mg N/L,0.015,0.03,,40407,8,,1010744,567891,
750,NCCA10-1254,CA,40399,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0663175,mg P/L,0.0012,0.0024,,40458,59,,1010744,567891,
751,NCCA10-1266,CA,40400,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.19,ug/L,0.09,,,40416,16,J01,1010753,568862,
751,NCCA10-1266,CA,40400,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.33375,mg N/L,0.015,0.03,,40407,7,,1010753,568861,
751,NCCA10-1266,CA,40400,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.08851625,mg P/L,0.0012,0.0024,,40458,58,,1010753,568861,
752,NCCA10-1274,CA,40402,100831,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.42,ug/L,0.09,,,40421,19,J01,1010794,568642,
752,NCCA10-1274,CA,40402,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1114525,mg P/L,0.0012,0.0024,,40458,56,,1010794,568641,
752,NCCA10-1274,CA,40402,100818.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.47,mg N/L,0.015,0.03,,40408,6,,1010794,568641,
753,NCCA10-1278,CA,40400,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.11,ug/L,0.09,,,40416,16,J01,1010755,568142,
753,NCCA10-1278,CA,40400,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.30125,mg N/L,0.015,0.03,,40407,7,,1010755,568141,
753,NCCA10-1278,CA,40400,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.03212,mg P/L,0.0012,0.0024,,40458,58,,1010755,568141,
754,NCCA10-1287,WA,40400,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.77,ug/L,0.09,,,40416,16,J01,1010759,566532,
754,NCCA10-1287,WA,40400,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.052905,mg P/L,0.0012,0.0024,,40458,58,,1010759,566531,
754,NCCA10-1287,WA,40400,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3125,mg N/L,0.015,0.03,,40407,7,,1010759,566531,
755,NCCA10-1303,FL,40421,100924,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.34,ug/L,0.09,,,40445,24,J01,1011062,571762,
755,NCCA10-1303,FL,40421,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.505,mg N/L,0.015,0.03,,40455,34,,1011062,571761,
755,NCCA10-1303,FL,40421,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04172375,mg P/L,0.0012,0.0024,,40455,34,,1011062,571761,
756,NCCA10-1317,LA,40388,100814,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.69,ug/L,0.09,,,40404,16,J01,1010645,571452,
756,NCCA10-1317,LA,40388,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1566375,mg P/L,0.0012,0.0024,,40394,6,,1010645,571451,
756,NCCA10-1317,LA,40388,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.313,mg N/L,0.015,0.03,,40394,6,,1010645,571451,
757,NCCA10-1321,LA,40394,100811.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.080886875,mg P/L,0.0012,0.0024,,40401,7,,1010709,569911,
757,NCCA10-1321,LA,40394,100811.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.7375,mg N/L,0.015,0.03,,40401,7,,1010709,569911,
757,NCCA10-1321,LA,40394,100821,CHLA,Chlorophyll_a_ugL,Chlorophyll A,22.29828571,ug/L,0.09,,,40411,17,J01,1010709,569912,
758,NCCA10-1323,LA,40398,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,14.93,ug/L,0.09,,,40416,18,J01,1010734,568082,
758,NCCA10-1323,LA,40398,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.07103375,mg P/L,0.0012,0.0024,,40458,60,,1010734,568081,
758,NCCA10-1323,LA,40398,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.6075,mg N/L,0.015,0.03,,40407,9,,1010734,568081,
759,NCCA10-1326,LA,40399,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,25.78,ug/L,0.09,,,40416,17,J01,1010740,570162,
759,NCCA10-1326,LA,40399,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.85375,mg N/L,0.015,0.03,,40407,8,,1010740,570161,
759,NCCA10-1326,LA,40399,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.13914375,mg P/L,0.0012,0.0024,,40458,59,,1010740,570161,
760,NCCA10-1330,LA,40380,100730,CHLA,Chlorophyll_a_ugL,Chlorophyll A,10.39,ug/L,0.09,,,40389,9,J01,1010533,571232,
760,NCCA10-1330,LA,40380,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.07369875,mg P/L,0.0012,0.0024,,40389,9,,1010533,571231,
760,NCCA10-1330,LA,40380,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.6725,mg N/L,0.015,0.03,,40389,9,,1010533,571231,
761,NCCA10-1333,LA,40399,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,16.32,ug/L,0.09,,,40416,17,J01,1010750,568032,
761,NCCA10-1333,LA,40399,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0747525,mg P/L,0.0012,0.0024,,40458,59,,1010750,568031,
761,NCCA10-1333,LA,40399,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.63375,mg N/L,0.015,0.03,,40407,8,,1010750,568031,
762,NCCA10-1334,LA,40398,100825,CHLA,Chlorophyll_a_ugL,Chlorophyll A,17.82,ug/L,0.09,,,40415,17,J01,1010731,568742,
762,NCCA10-1334,LA,40398,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0773025,mg P/L,0.0012,0.0024,,40458,60,,1010731,568741,
762,NCCA10-1334,LA,40398,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.665,mg N/L,0.015,0.03,,40407,9,,1010731,568741,
763,NCCA10-1344,LA,40391,100814,CHLA,Chlorophyll_a_ugL,Chlorophyll A,13.58,ug/L,0.09,,,40404,13,J01,1010658,571222,
763,NCCA10-1344,LA,40391,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.09698625,mg P/L,0.0012,0.0024,,40400,9,,1010658,571221,
763,NCCA10-1344,LA,40391,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.638125,mg N/L,0.015,0.03,,40400,9,,1010658,571221,
764,NCCA10-1348,MS,40413,100909,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.13,ug/L,0.09,,,40430,17,J01,1010921,572972,
764,NCCA10-1348,MS,40413,100901.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3325,mg N/L,0.015,0.03,,40422,9,,1010921,572971,
764,NCCA10-1348,MS,40413,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.03049875,mg P/L,0.0012,0.0024,,40464,51,,1010921,572971,
765,NCCA10-1351,LA,40400,100827,CHLA,Chlorophyll_a_ugL,Chlorophyll A,29.66,ug/L,0.09,,,40417,17,J01,1010769,570182,
765,NCCA10-1351,LA,40400,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.99375,mg N/L,0.015,0.03,,40407,7,,1010769,570181,
765,NCCA10-1351,LA,40400,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.14788375,mg P/L,0.0012,0.0024,,40458,58,,1010769,570181,
766,NCCA10-1358,LA,40400,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,35.8,ug/L,0.09,,,40416,16,J01,1010756,569902,
766,NCCA10-1358,LA,40400,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,1.01625,mg N/L,0.015,0.03,,40407,7,,1010756,569901,
766,NCCA10-1358,LA,40400,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.15041875,mg P/L,0.0012,0.0024,,40458,58,,1010756,569901,
767,NCCA10-1359,LA,40391,100814,CHLA,Chlorophyll_a_ugL,Chlorophyll A,10.68,ug/L,0.09,,,40404,13,J01,1010659,569302,
767,NCCA10-1359,LA,40391,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.09738875,mg P/L,0.0012,0.0024,,40400,9,,1010659,569301,
767,NCCA10-1359,LA,40391,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.586875,mg N/L,0.015,0.03,,40400,9,,1010659,569301,
768,NCCA10-1365,TX,40429,100924,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.08,ug/L,0.09,,,40445,16,J01,1011061,579782,
768,NCCA10-1365,TX,40429,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.76125,mg N/L,0.015,0.03,,40455,26,,1011061,579781,
768,NCCA10-1365,TX,40429,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.16671125,mg P/L,0.0012,0.0024,,40455,26,,1011061,579781,
769,NCCA10-1373,TX,40429,100924,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.96,ug/L,0.09,,,40445,16,J01,1011060,578672,
769,NCCA10-1373,TX,40429,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.16121375,mg P/L,0.0012,0.0024,,40455,26,,1011060,578671,
769,NCCA10-1373,TX,40429,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.765,mg N/L,0.015,0.03,,40455,26,,1011060,578671,
770,NCCA10-1377,TX,40427,100924,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.35,ug/L,0.09,,,40445,18,J01,1011059,573742,
770,NCCA10-1377,TX,40427,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.64375,mg N/L,0.015,0.03,,40455,28,,1011059,573741,
770,NCCA10-1377,TX,40427,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.12324375,mg P/L,0.0012,0.0024,,40455,28,,1011059,573741,
771,NCCA10-1381,TX,40427,100924,CHLA,Chlorophyll_a_ugL,Chlorophyll A,12.15,ug/L,0.09,,,40445,18,J01,1011058,573732,
771,NCCA10-1381,TX,40427,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.066025,mg P/L,0.0012,0.0024,,40455,28,,1011058,573731,
771,NCCA10-1381,TX,40427,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.53875,mg N/L,0.015,0.03,,40455,28,,1011058,573731,
774,NCCA10-1382,TX,40392,100819,CHLA,Chlorophyll_a_ugL,Chlorophyll A,13.65,ug/L,0.09,,,40409,17,J01,1010668,571882,
774,NCCA10-1382,TX,40392,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.565625,mg N/L,0.015,0.03,,40400,8,,1010668,571881,
774,NCCA10-1382,TX,40392,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.11170625,mg P/L,0.0012,0.0024,,40400,8,,1010668,571881,
775,NCCA10-1383,TX,40394,100821,CHLA,Chlorophyll_a_ugL,Chlorophyll A,17.44,ug/L,0.09,,,40411,17,J01,1010697,571722,
775,NCCA10-1383,TX,40394,100811.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.166474375,mg P/L,0.0012,0.0024,,40401,7,,1010697,571721,
775,NCCA10-1383,TX,40394,100811.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.655,mg N/L,0.015,0.03,,40401,7,,1010697,571721,
776,NCCA10-1384,TX,40388,100812,CHLA,Chlorophyll_a_ugL,Chlorophyll A,14.53,ug/L,0.09,,,40402,14,J01,1010617,572512,
776,NCCA10-1384,TX,40388,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.80875,mg N/L,0.015,0.03,,40394,6,,1010617,572511,
776,NCCA10-1384,TX,40388,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.201905,mg P/L,0.0012,0.0024,,40394,6,,1010617,572511,
777,NCCA10-1385,TX,40388,100811,CHLA,Chlorophyll_a_ugL,Chlorophyll A,18.39,ug/L,0.09,,,40401,13,J01,1010616,570492,
777,NCCA10-1385,TX,40388,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.16318,mg P/L,0.0012,0.0024,,40394,6,,1010616,570491,
777,NCCA10-1385,TX,40388,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.67,mg N/L,0.015,0.03,,40394,6,,1010616,570491,
778,NCCA10-1386,TX,40387,100803.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.67625,mg N/L,0.015,0.03,,40393,6,,1010598,572281,
778,NCCA10-1386,TX,40387,100803.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1431425,mg P/L,0.0012,0.0024,,40393,6,,1010598,572281,
778,NCCA10-1386,TX,40387,100811,CHLA,Chlorophyll_a_ugL,Chlorophyll A,7.47504,ug/L,0.09,,,40401,14,J01,1010598,572282,
779,NCCA10-1387,TX,40393,100819,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.69,ug/L,0.09,,,40409,16,J01,1010670,571712,
779,NCCA10-1387,TX,40393,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.08729875,mg P/L,0.0012,0.0024,,40400,7,,1010670,571711,
779,NCCA10-1387,TX,40393,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.628125,mg N/L,0.015,0.03,,40400,7,,1010670,571711,
